bar_id,bar_pub_name,borough,building,address,zip,phone,latitude,longitude,score,grade,grade_dt
50032938,JOHN DOE BAR & KITCHEN,Manhattan,253,5 AVENUE,10016,6468824007,40.744835507503,-73.987166767892,13,A,2019-12-06
50111368,JUICCTOO JUICE BAR,Manhattan,1546,MADISON AVENUE,10029,5167703866,40.792611650951,-73.950244427047,9,A,2022-01-04
50057780,KEANE'S BAR & RESTAURANT,Bronx,4342,KATONAH AVENUE,10470,9292377958,40.900062984423,-73.867640883899,12,A,2019-08-26
50042010,KELLY'S BAR,Queens,3104,CRESCENT ST,11106,7186265199,40.765478013018,-73.9265433398,11,A,2022-05-03
50053170,KEW MOTOR INN RESTAURANT & BAR,Queens,13901,GRAND CENTRAL PKWY,11435,9175607766,40.71717155903,-73.818952094573,13,A,2019-07-02
40369521,KNICKERBOCKER BAR & GRILL,Manhattan,33,UNIVERSITY PLACE,10003,2122288490,40.731968639466,-73.994450594757,10,A,2017-07-25
50005984,LA NONNA RISTORANTE BAR ENOTECA,Brooklyn,184,KENT AVENUE,11249,7183021100,40.718483480375,-73.963698098788,9,A,2018-08-23
50005984,LA NONNA RISTORANTE BAR ENOTECA,Brooklyn,184,KENT AVENUE,11249,7183021100,40.718483480375,-73.963698098788,10,A,2020-01-30
41410066,LOCKSMITH WINE & BURGER BAR,Manhattan,4463,BROADWAY,10040,2123049463,40.857337210735,-73.932312293782,13,A,2018-11-14
50033249,LOIS BAR,Manhattan,98,AVENUE C,10009,2124751400,40.723823136692,-73.979031738474,12,A,2017-09-27
41316105,MAGNA BAR & RESTAURANT,Queens,3525,FARRINGTON STREET,11354,7184453352,40.764074232742,-73.831614156625,12,A,2022-03-15
41293456,MERMAID OYSTER BAR,Manhattan,79,MACDOUGAL STREET,10012,2122600100,40.72877111183,-74.001533409377,9,A,2019-12-06
41545645,MOMO HIBACHI STEAKHOUSE & BAR,Brooklyn,1901,EMMONS AVENUE,11235,7187698010,40.583558421598,-73.949432335882,12,A,2019-08-09
41293936,MOMOFUKU NOODLE BAR,Manhattan,171,1 AVENUE,10003,2127777773,40.729096661567,-73.98420400185,7,A,2019-05-09
50051745,ORCHARD BEACH SNACK BAR SECTION 5,Bronx,1,ORCHARD BEACH ROAD,10464,6462294471,40.865153252788,-73.80283849787,10,A,2019-07-17
40513414,PADDY MAGUIRE'S ALE HOUSE,Manhattan,237,THIRD AVENUE,10003,2122530031,40.736727169718,-73.98466045966,9,A,2022-01-14
50046316,"SEAN'S BAR & KITCHEN, REILLEY'S PLATES & POURS",Manhattan,3842,W 48TH ST,,2127649090,0.0,0.0,14,B,2020-01-03
41243880,SINGH'S ROTI SHOP & BAR,Queens,13118,LIBERTY AVENUE,11419,7183235990,40.690175209373,-73.814597593544,12,A,2019-04-29
50017919,SMITH'S HELL'S KITCHEN BAR & RESTAURANT,Manhattan,701,8 AVENUE,10036,2122472161,40.758625353806,-73.988784831621,9,A,2022-08-03
50019016,THE BUSH DOCTOR JUICE BAR,Brooklyn,307,TOMPKINS AVENUE,11216,7185947607,40.687468220655,-73.944723410736,5,A,2019-05-07
40571128,THE HEIGHTS BAR & GRILL,Manhattan,2867,BROADWAY,10025,2128667035,40.805064848224,-73.966052792085,12,A,2019-07-09
50036483,THE RIDGEWOOD ALE HOUSE,Queens,5738,MYRTLE AVE,11385,7184564495,40.700472069547,-73.902260639969,25,B,2018-09-05
50017250,TRAVEL BAR,Brooklyn,520,COURT STREET,11231,3474539295,40.676049555305,-73.998947293621,10,A,2022-03-25
41144145,TROPIX BAR & LOUNGE,Queens,95-32,QUEENS BOULEVARD,11374,7182750024,40.730528891992,-73.863494030958,11,A,2019-01-18
50042713,TUTI BAR & LOUNGE (MARMAR PARK AVE),Manhattan,114,EAST   32 STREET,10016,6466039000,40.745457796553,-73.98151145534,5,A,2019-12-13
40392063,WALTER'S BAR,Manhattan,389,8 AVENUE,10001,2125024023,40.749288143591,-73.995586024777,11,A,2022-01-03
50017545,WEEKENDER BILLIARD & BAR,Queens,4146,54TH ST,11377,3476565237,40.744021961967,-73.910702571139,15,B,2019-09-30
50065335,WEST BAR & LOUNGE,Queens,13322,SPRINGFIELD BLVD,11413,9293821885,40.680756472112,-73.752772807239,11,A,2019-04-16
50008280,WILD ORCHID BAR & LOUNGE,Queens,11148,LEFFERTS BLVD,11420,3479609997,40.680197478702,-73.821223307209,7,A,2019-04-11
50046175,ZIBETTO ESPRESSO BAR,Manhattan,1221,AVENUE OF THE AMERICAS,10036,2123322648,40.759093865126,-73.982135738508,10,A,2019-11-22
50102080,ZIBETTO ESPRESSO BAR,Manhattan,1,PENN PLAZA,10119,6462839919,40.751091318302,-73.992925898182,12,A,2020-02-28
50101333,1392 SEAFOOD MUSIC BAR,Queens,13342,39TH AVE,11354,7189391392,40.759098909404,-73.834139118565,6,A,2021-08-03
41331076,55 BAR,Manhattan,55,CHRISTOPHER STREET,10014,2129299883,40.733711678572,-74.002183015821,6,A,2019-01-14
41690473,ABC BEER CO.,Manhattan,96,AVENUE C,10009,6464227103,40.723757270856,-73.979078660023,7,A,2019-09-03
50066680,ADDICTIVE WINE BAR & TAPAS 1,Queens,8701,NORTHERN BLVD,11372,3478320951,40.756063290823,-73.880583064368,11,A,2019-10-25
41660537,AMERICAN BAR,Manhattan,1471,1 AVENUE,10075,2129889008,40.770759430087,-73.953849460663,12,A,2019-11-07
50001835,ANTLER BEER & WINE DISPENSARY,Manhattan,123,ALLEN STREET,10002,2124325000,40.719680030175,-73.990129803329,6,A,2022-03-15
41638047,BESO RESTAURANT AND BAR,Brooklyn,370,LEWIS AVENUE,11233,3479152900,40.682923289868,-73.935049942802,4,A,2019-06-27
41258369,BLACK RABBIT BAR,Brooklyn,91,GREENPOINT AVENUE,11222,7183491595,40.729995236992,-73.956403463645,7,A,2019-06-22
50063282,BOND 45 ITALIAN KITCHEN AND BAR,Manhattan,221,WEST   46 STREET,10036,2128694545,40.759017559548,-73.986091953893,7,A,2019-08-28
40368338,BRADY'S BAR,Manhattan,1583,2 AVENUE,10028,2128616070,40.775433620871,-73.953532090009,13,A,2018-05-17
50016498,BUTCHER BAR,Queens,3710,30TH AVE,11103,7186068140,40.764546102424,-73.916418408489,3,A,2022-04-14
50004900,C J's BAR & LOUNGE,Queens,137-09,CROSSBAY BOULEVARD,11417,7188482498,40.671808514998,-73.843091788689,10,A,2018-09-10
41636080,CHARLIES BAR & KITCHEN,Bronx,112,LINCOLN AVENUE,10454,7186842338,40.807888973374,-73.929393440715,11,A,2020-01-25
41644000,DEATH AVENUE BAR & GRIL,Manhattan,315,10 AVENUE,10001,2126958080,40.750981732143,-74.001779350221,10,A,2019-03-12
50109547,ED'S LOBSTER BAR,Manhattan,155,GRAND STREET,10013,7323714625,40.719954926476,-73.998910522028,13,A,2022-05-25
41682958,EL ANCLA DE ASTORIA RESTAURANT & BAR,Queens,28-08,21 STREET,11102,3478087460,40.770907436541,-73.927003058595,13,A,2019-04-18
41682958,EL ANCLA DE ASTORIA RESTAURANT & BAR,Queens,28-08,21 STREET,11102,3478087460,40.770907436541,-73.927003058595,13,A,2018-04-18
50050049,EL DIAMANTE BOULEVARD BAR CORP,Queens,4218,JUNCTION BLVD,11368,6462752114,40.74610548684,-73.868225830364,20,B,2018-04-03
50044965,FRESH KILLS BAR,Brooklyn,161,GRAND STREET,11249,7185997888,40.714689574224,-73.961741432415,9,A,2020-02-27
50044593,GARDEN PUB,Manhattan,4,PENN PLZ,10121,2124656273,40.750654836632,-73.991944239076,5,A,2018-05-29
50045462,GOODAS BAR & LOUNGE,Brooklyn,971B,EAST NEW YORK AVENUE,11212,3475734313,40.663756521693,-73.930393650156,13,A,2018-12-15
50083373,GUB NAE HOOLALA B.B.Q CHICKEN PUB,Queens,15302,NORTHERN BLVD,11354,7189080532,40.764825709555,-73.811800622576,10,A,2018-10-17
50053898,HARBOR INN SPORTS BAR,Queens,6463,DRY HARBOR RD,11379,6466435140,40.718380032751,-73.87259538249,11,A,2017-12-13
50077824,HARLEM ALE HOUSE,Manhattan,101,WEST  127 STREET,10027,3476410850,40.809269879972,-73.944997553648,5,A,2018-12-17
50032873,JAMEX SPORTS BAR,Bronx,3447,BAYCHESTER AVENUE,10469,3479489119,40.880381420889,-73.838258110644,6,A,2019-10-23
40662495,JOE'S PUB,Manhattan,425,LAFAYETTE STREET,10003,2125398778,40.728924564943,-73.992217478407,7,A,2022-02-22
41321617,JULIANO'S ESPRESSO BAR,Manhattan,1378,LEXINGTON AVENUE,10128,2129874540,40.782583627131,-73.953339311533,21,B,2020-03-06
41573992,KAIA WINE BAR,Manhattan,1614,3 AVENUE,10128,2127220490,40.781748611076,-73.951859428166,7,A,2017-02-24
50057780,KEANE'S BAR & RESTAURANT,Bronx,4342,KATONAH AVENUE,10470,9292377958,40.900062984423,-73.867640883899,12,A,2019-02-11
40716479,LIFFY II BAR,Manhattan,5009,BROADWAY,10034,2125447669,40.869151521375,-73.917071021305,13,A,2019-09-13
41644180,MANHATTAN TERRACE BAR,Queens,110-00,ROCKAWAY BOULEVARD,11420,2122153542,40.677664571164,-73.828757893149,0,A,2016-05-14
50088657,MINNIE'S BAR,Brooklyn,885,4 AVENUE,11232,2405350815,40.655845217215,-74.002807564897,12,A,2022-03-21
41532568,NICOLE KELLY PUB,Queens,6210,WOODHAVEN BOULEVARD,11374,9292080046,40.726664095183,-73.870454424005,13,A,2018-01-13
41306211,NO HO JUICE BAR & DELI,Manhattan,208,MERCER STREET,10012,2127775070,40.726712503605,-73.996821431132,9,A,2021-07-27
41721872,OFF THE HOOK RAW BAR & GRILL,Queens,2808,34 STREET,11103,6463310296,40.767108033155,-73.917902545656,10,A,2017-01-28
40570920,PADDY REILLY'S BAR,Manhattan,519,2 AVENUE,10016,2126861210,40.741548681548,-73.978243046895,19,B,2017-06-22
50088499,PARAISO BAR,Brooklyn,1752,BATH AVENUE,11214,7187596698,40.604243130238,-74.006784785982,13,A,2020-01-30
50092510,PIECES BAR,Manhattan,8,CHRISTOPHER STREET,10014,2129299291,40.733999899611,-74.000054124594,10,A,2021-09-07
50006102,PINO WINE BAR,Manhattan,156,EAST   33 STREET,10016,6463036060,40.7454876763,-73.979663674365,7,A,2017-01-31
50061149,RIGHT FIELD DECK BAR,Bronx,1,EAST  161 STREET,10451,9122843260,40.829028434834,-73.928496459645,5,A,2017-07-25
50044253,RUFFIAN WINE BAR,Manhattan,125,EAST    7 STREET,10009,2127770855,40.72637935772,-73.984309277291,2,A,2022-07-26
40400754,RYAN MAGUIRE'S BAR & RESTAURANT,Manhattan,28,CLIFF STREET,10038,2125666906,40.708223672407,-74.00519033719,10,A,2021-08-03
41696929,SCALLYWAG'S IRISH PUB & REST,Manhattan,508,9 AVENUE,10018,6464904803,40.756122539791,-73.994296975335,13,A,2018-07-12
50015564,ST GEORGE TAVERN RESTAURANT & BAR,Manhattan,103,WASHINGTON STREET,10006,2122409868,40.708450716651,-74.014279788237,12,A,2022-04-19
50071506,ST. TROPEZ WINE BAR,Manhattan,302,WEST    4 STREET,10014,9173883893,40.73699163099,-74.003760024616,4,A,2019-05-08
50001225,THE FLYING COCK PUB,Manhattan,497,3 AVENUE,10016,2126896900,40.745380390907,-73.978353667414,12,A,2018-07-12
50048098,THE FOOD COURT BAR,Bronx,1,EAST  161 STREET,10451,9172843260,40.829028434834,-73.928496459645,13,A,2019-08-14
40844307,THE GREAT AMERICAN HEALTH BAR,Manhattan,35,WEST   57 STREET,10019,2123555177,40.763500664665,-73.975232402561,13,A,2022-02-09
50063584,THE LAVISH BAR & LOUNGE,Queens,11469,FARMERS BLVD,11412,5167361721,40.696335495875,-73.761669193317,7,A,2018-05-23
50008231,TRANQUILITY BAR & LOUNGE,Bronx,3511,BOSTON ROAD,10469,9142584444,40.877202523709,-73.845885024977,11,A,2017-07-14
50061031,WHITE & CASE COFFEE BAR & PANTRY,Manhattan,1221,AVENUE OF THE AMERICAS,10036,6468852175,40.759093865126,-73.982135738508,9,A,2019-09-25
50078976,YARDS BAR & GRILL,Queens,2632,SKILLMAN AVE,11101,9179751495,40.744052622948,-73.941197347469,12,A,2019-04-30
50044817,619 BAR & RESTAURANT EL SALVADORENO,Bronx,395,EAST  151 STREET,10455,6466378179,40.817613913943,-73.917500390725,3,A,2019-10-24
50018213,ALBATROSS BAR,Queens,3619,24TH AVE,11103,7182049707,40.770384165292,-73.91268162679,12,A,2018-09-06
41538513,ARTICHOKE BASILLE'S PIZZA & BAR,Manhattan,111,MACDOUGAL STREET,10012,6462786100,40.729811386352,-74.000656670306,2,P,2019-11-20
50084280,BACK POCKET BAR,Manhattan,462,WEST   49 STREET,10019,9176901224,40.76355514208,-73.991094343049,5,A,2020-01-07
41688137,BARCLAYS LOWER SUITES TANDUAY BAR SOUTH CLUB LOUNGE,Brooklyn,620,ATLANTIC AVENUE,11217,9176186310,40.683446896895,-73.975691312176,4,A,2017-01-25
41236119,BLUE RIBBON BAR,Manhattan,34,DOWNING STREET,10014,2126910404,40.729256879532,-74.003893084297,5,A,2018-03-27
50080015,BOTTE BAR,Queens,2507,BROADWAY,11106,3472136961,40.763313448731,-73.928202681178,4,A,2018-10-31
50072985,BOWERY BEER GARDEN,Manhattan,93,BOWERY,10002,2123438111,40.717174392591,-73.995476330591,6,A,2020-02-11
41167181,BRIDIES BAR AND GRILL,Queens,63-28,WOODHAVEN BOULEVARD,11374,7184268580,40.723711456031,-73.868685172083,11,A,2019-10-24
50080156,BULL'S EYE SPORTS PUB,Brooklyn,2073,FLATBUSH AVENUE,11234,7186279408,40.619243296789,-73.933170624471,2,A,2019-03-04
50062737,CITI FIELD JIM BEAM BOURBON BAR,Queens,126 st &,ROOSEVELT AVE,,7185958192,0.0,0.0,5,A,2018-06-05
50049726,DALTON'S BAR AND GRILL,Queens,8414,ASTORIA BLVD,11370,7182551960,40.764620361825,-73.88488519247,26,B,2019-12-18
50049726,DALTON'S BAR AND GRILL,Queens,8414,ASTORIA BLVD,11370,7182551960,40.764620361825,-73.88488519247,11,A,2019-05-16
40397574,DOMINICK'S BAR & RESTAURANT,Bronx,2335,ARTHUR AVENUE,10458,7187332807,40.854188025454,-73.888749295607,6,A,2018-06-08
41705474,DRAUGHT 55 BAR & KITCHEN,Manhattan,245,EAST   55 STREET,10022,2123004096,40.758511490599,-73.967433834067,12,A,2019-11-27
50044593,GARDEN PUB,Manhattan,4,PENN PLZ,10121,2124656273,40.750654836632,-73.991944239076,2,A,2019-05-30
40972759,GATE WAY BEER GARDEN,Brooklyn,3162,FULTON STREET,11208,7182353251,40.681878052404,-73.878362045668,10,A,2022-03-08
40393563,GUN POST LANES SNACK BAR,Bronx,1215,EAST GUN HILL ROAD,10469,7188810331,40.872819107014,-73.85208921574,12,A,2017-10-26
50065363,HEMO'S SPOT JUICE BAR & CAFE,Brooklyn,486,BAY RIDGE AVENUE,11220,7187590090,40.633725767871,-74.021609975965,10,A,2022-05-25
41183278,HOT BAR COLD BAR,Queens,0,LAGUARDIA AIRPORT,11369,3476965752,40.774414029772,-73.877293351848,2,A,2018-01-03
40385885,HUNTER'S STEAK & ALE HOUSE,Brooklyn,9404,FOURTH AVENUE,11209,7182388899,40.616568737775,-74.030904594135,11,A,2019-11-20
41497832,INWOOD LOCAL WINE BAR & BEER GARDEN,Manhattan,4957,BROADWAY,10034,2125448900,40.867935204661,-73.92038443672,15,B,2016-12-12
50012056,JORA RESTAURANT AND BAR,Queens,4746,11TH ST,11101,7183922033,40.744103925746,-73.951085568312,12,A,2019-03-28
50037758,K & A BAR,Queens,6648,MYRTLE AVE,11385,3477213012,40.701445818064,-73.886650101125,13,A,2018-03-16
50037758,K & A BAR,Queens,6648,MYRTLE AVE,11385,3477213012,40.701445818064,-73.886650101125,3,A,2019-05-13
41096631,KELLY'S PUB,Bronx,23,EAST  233 STREET,10470,7183255253,40.895579348783,-73.876142832926,18,B,2019-09-18
40968567,L. I. C. BAR,Queens,4558,VERNON BOULEVARD,11101,7187865400,40.747244567595,-73.952595435763,7,A,2021-07-20
41504490,LA FLACA COFFEE SHOP RESTAURANT AND BAR,Queens,4217,102 STREET,11368,7184293941,40.74750197193,-73.863026033107,12,A,2019-03-25
41405616,LAS TAINAS BAR & RESTAURANT,Brooklyn,347,BROADWAY,11211,7182188890,40.707732242191,-73.955931151404,11,A,2020-02-06
41443726,MCKENNA'S PUB,Manhattan,250,WEST   14 STREET,10011,2122552889,40.739146326535,-74.001125878852,12,A,2019-05-09
41605185,MERMAID SPORTS BAR,Queens,3106,31 STREET,11106,3476425133,40.763887034267,-73.923837651492,7,A,2018-04-19
40367728,MIMIS RESTAURANT & BAR,Manhattan,984,SECOND AVENUE,10022,2126884692,40.756216898717,-73.967528807602,7,A,2018-10-01
41391961,MONKEY BAR,Manhattan,60,EAST   54 STREET,10022,2122881010,40.760091208591,-73.973158083177,13,A,2018-05-24
50018327,MOOT BAR,Brooklyn,579,MYRTLE AVENUE,11205,7186383982,40.69402941829,-73.960956377436,7,A,2019-08-24
50017419,MOTT HAVEN BAR & GRILL,Bronx,2412,3 AVENUE,10454,7186652001,40.808633427586,-73.930422173136,11,A,2017-04-19
50038449,NAIA DELI GRILL JUICE AND SALAD BAR,Bronx,2115,WASHINGTON AVENUE,10457,9172957142,40.851880404854,-73.895339205538,9,A,2019-08-15
50000353,NOSTRAND AVENUE PUB,Brooklyn,658,NOSTRAND AVENUE,11216,7189304467,40.675857475169,-73.949946116767,13,A,2019-11-09
40513414,PADDY MAGUIRE'S ALE HOUSE,Manhattan,237,THIRD AVENUE,10003,2122530031,40.736727169718,-73.98466045966,7,A,2019-11-15
40570920,PADDY REILLY'S BAR,Manhattan,519,2 AVENUE,10016,2126861210,40.741548681548,-73.978243046895,25,B,2020-03-02
40396892,PARADISE ALLEY BAR,Queens,4109,150 STREET,11355,7184606941,40.762388899418,-73.813814615944,11,A,2020-02-25
41605861,PIER 25 SNACK BAR,Manhattan,225,WEST STREET,10013,9173024616,40.719965255995,-74.012254825356,10,A,2018-07-17
40729264,PLAYWRIGHT IRISH PUB,Manhattan,27,WEST   35 STREET,10001,2122688868,40.74958096514,-73.985213298148,13,A,2022-01-10
50043434,RISE BAR,Manhattan,859,9 AVENUE,10019,9174057905,40.767100897914,-73.986314085955,7,A,2020-02-13
41360078,ROMANCE BAR AND RESTAURANT,Staten Island,163,VAN PELT AVENUE,10303,7188164844,40.632393027869,-74.155175908046,10,A,2018-06-01
40945691,SANTA FE GRILL & BAR,Bronx,6025,BROADWAY,10471,7185695095,40.891439279555,-73.897396177997,11,A,2019-05-22
41047999,THE BLARNEY STONE PUB & RESTAURANT,Manhattan,410,8 AVENUE,10001,2125945100,40.749971567747,-73.995062648984,10,A,2021-07-21
41228468,THE RITZ BAR & LOUNGE,Manhattan,369,WEST   46 STREET,10036,2123334177,40.760555006968,-73.989723040567,7,A,2018-06-26
40401971,TJ BYRNE'S BAR,Manhattan,77,FULTON STREET,10038,2124064551,40.708830267209,-74.00517595685,13,A,2019-11-20
50060648,WEST WINE BAR,Brooklyn,67,WEST STREET,11222,9179091087,40.728654033054,-73.959081492437,5,A,2019-04-06
41403222,YOLIE'S BAR & RESTAURANT,Brooklyn,5722,CLARENDON ROAD,11203,3472535410,40.644856426709,-73.922561485745,0,A,2019-09-06
50086684,12TH ST. ALE HOUSE,Manhattan,192,2 AVENUE,10003,2122532323,40.731287180283,-73.985697258364,12,A,2019-03-15
41255390,27 SPORTS BAR & CAFE,Bronx,2,WEST MOUNT EDEN AVENUE,10452,7187313585,40.844397949719,-73.914915336046,7,A,2019-07-31
50045069,BAR (GARDEN BAR 6TH FLOOR),Manhattan,4,PENN PLAZA,10121,2124656273,40.750654836632,-73.991944239076,0,A,2017-03-16
41470093,BLUTOS PUB,Queens,45-03,162 STREET,11358,7184602526,40.755959019254,-73.804574266844,13,A,2018-01-30
41485121,BOHEMIAN BEER GARDEN,Queens,2919,24 AVENUE,11102,7182744925,40.772791122822,-73.916101134846,12,A,2019-03-21
50051156,BROOKLYN BARGE BAR,Brooklyn,7591,WEST ST,,9293377212,0.0,0.0,5,A,2017-07-19
50009628,C BAR & LOUNGE,Queens,8722,LEFFERTS BLVD,11418,3474805196,40.699559790569,-73.83068497983,13,A,2018-02-15
40942069,CASSIDY'S PUB,Manhattan,65,WEST   55 STREET,10019,2123970814,40.762493679864,-73.976868043238,4,A,2022-04-11
41265425,CHILI'S GRILL & BAR,Queens,8016,COOPER AVENUE,11385,7183664272,40.709445142254,-73.869568238062,12,A,2018-12-28
41395513,CITI FIELD CLUB BAR #1 (FIRST BASE),Queens,000,126TH ST & ROOSEVELT AVENUE,,7185958100,0.0,0.0,5,A,2016-06-07
41080427,COCONUT PALM BAR AND GRILL,Bronx,2407,WESTCHESTER AVENUE,10461,7185978700,40.837283370572,-73.846089886816,13,A,2019-10-02
41148931,CONNOLLY'S PUB,Manhattan,43,WEST   54 STREET,10019,2124890271,40.761651029722,-73.976821409485,5,A,2020-01-14
50049726,DALTON'S BAR AND GRILL,Queens,8414,ASTORIA BLVD,11370,7182551960,40.764620361825,-73.88488519247,11,A,2018-01-11
50080683,ERT BAR & RESTAURANT,Queens,7318,NORTHERN BLVD,11372,7184339049,40.754692622571,-73.893474821747,12,A,2018-10-11
50059435,GARDEN GRILL & BAR,Manhattan,63,WEST   35 STREET,10001,2126091030,40.749979073434,-73.986158813337,5,A,2022-03-16
50051532,GRAND SALON AND BAR,Manhattan,28,WEST   53 STREET,10019,2127908800,40.761061022645,-73.977402789864,5,A,2019-02-04
50083373,GUB NAE HOOLALA B.B.Q CHICKEN PUB,Queens,15302,NORTHERN BLVD,11354,7189080532,40.764825709555,-73.811800622576,12,A,2019-06-19
50037621,HUNTER BAR 888,Brooklyn,4414,8 AVENUE,11220,7188510418,40.644336387619,-74.00036755075,5,P,2019-06-10
50044784,"JEAN-GEORGES SIMPLY TACOS, TASTY NACHO BAR",Manhattan,4,PENN PLZ,10121,2124656273,40.750654836632,-73.991944239076,0,A,2018-05-29
41541928,JEFFREY'S GROCERY RESTAURANT & OYSTER BAR,Manhattan,172,WAVERLY PLACE,10014,6463987630,40.733928528991,-74.001244864328,13,A,2018-04-30
50109157,Juice Supply Juice Bar,Bronx,613,EAST FORDHAM ROAD,10458,7186841460,40.858303909142,-73.884729646245,7,A,2021-12-02
40853123,LA VERITE RESTAURANT BAR,Queens,18704,HILLSIDE AVENUE,11432,7184547479,40.714733406717,-73.775083529396,13,A,2020-02-07
40942443,LIBRARY BAR,Manhattan,353,WEST   57 STREET,10019,2125546303,40.767342185515,-73.984350131038,26,B,2018-12-20
50066436,LIVE HEALTHY JUICE BAR,Manhattan,2372,AMSTERDAM AVENUE,10033,2129287575,40.845889050938,-73.932522779771,12,A,2019-10-16
50071950,MADAM MARIE'S BAR,Queens,3515,BROADWAY,11106,9177450297,40.760380735819,-73.921989878456,12,A,2019-05-31
50060759,MET LIFE TEA BAR,Manhattan,200,PARK AVE,10017,6462999383,40.754155038895,-73.976556932062,4,A,2020-01-24
50062945,MILK AND CREAM BAR,Manhattan,159,MOTT STREET,10013,3479228099,40.719501985617,-73.996309508736,5,A,2022-03-23
50017419,MOTT HAVEN BAR & GRILL,Bronx,2412,3 AVENUE,10454,7186652001,40.808633427586,-73.930422173136,12,A,2019-02-04
50099833,NORDSTROM BROADWAY BAR,Manhattan,225,WEST   57 STREET,10019,2063734068,40.766065420049,-73.981317989964,10,A,2020-02-26
50000353,NOSTRAND AVENUE PUB,Brooklyn,658,NOSTRAND AVENUE,11216,7189304467,40.675857475169,-73.949946116767,2,A,2022-05-06
41125878,O'HANLON'S BAR,Manhattan,349,EAST   14 STREET,10003,2125337333,40.731536585101,-73.98299468347,10,A,2019-08-23
50067902,OASIS GRILL & BAR,Queens,3111,103RD ST,11369,9175487889,40.760875525918,-73.866258048993,12,A,2019-01-14
50017185,OASIS JIMMA JUICE BAR,Manhattan,3163,BROADWAY,10027,6465900685,40.814647218976,-73.959057318676,27,B,2020-01-07
41711468,OLYMPIA WINE BAR,Brooklyn,54,JAY STREET,11201,7186247900,40.703257722715,-73.98664823385,7,A,2018-02-21
41037118,PARAMOUNT BAR & GRILL,Manhattan,235,WEST   46 STREET,10036,2128274116,40.759124635911,-73.986348218206,11,A,2018-01-05
40719059,PARK BAR,Manhattan,15,EAST   15 STREET,10003,2123679085,40.736491909166,-73.992635170374,13,A,2019-10-21
41576068,PARKSIDE PUB,Queens,2414,149 STREET,11357,7184634647,40.776920238016,-73.817586675081,12,A,2022-02-10
41455211,PARSONS ALE HOUSE,Queens,7908,PARSONS BOULEVARD,11366,7183804500,40.720743322338,-73.809292040454,13,A,2016-10-05
41585053,REGGAE SUN DELIGHTS NATURAL JUICE BAR,Manhattan,227229,WEST 145 STREET,,6463689725,0.0,0.0,13,A,2019-08-30
50045991,SABOR LATINO BAR & GRILL,Bronx,2968,JEROME AVENUE,10468,7184844436,40.873056032834,-73.889502252301,9,A,2017-05-03
41473931,SALLY'S BAR,Manhattan,129,LEXINGTON AVENUE,10016,2126863800,40.743017806947,-73.982168936048,12,A,2019-09-19
50033154,SANDWICH BAR,Queens,7132,MAIN ST,11367,3472852505,40.727134476123,-73.822071047334,7,A,2019-12-06
50082808,SKY55 BAR AND GRILL,Manhattan,55,WATER STREET,10041,6465906556,40.703590200178,-74.009781245549,5,A,2019-01-18
50081462,THE DONUT PUB,Manhattan,740,BROADWAY,10003,6469741221,40.729877048594,-73.992993104409,12,A,2022-06-09
41391327,THE GLOBE BAR & GRILL,Manhattan,158,EAST   23 STREET,10010,2124776161,40.739216592658,-73.984089727109,9,A,2022-03-16
50045070,THE LAZY LLAMA COFFEE BAR,Manhattan,72,EAST    1 STREET,10003,6464101938,40.723377099773,-73.988700593011,13,A,2019-10-21
40398561,TOM AND JERRY BAR,Manhattan,288,ELIZABETH STREET,10012,2122605045,40.72475258944,-73.993311132001,8,A,2020-03-10
50047583,Thread Lobby Bar,Manhattan,218,WEST   35 STREET,10001,6468502850,40.751977735538,-73.990929869721,2,A,2022-07-05
50056017,VANGUARD WINE BAR,Manhattan,1372,1 AVENUE,10021,2122889463,40.768704190867,-73.955323849645,10,A,2021-08-05
50001062,ZZ CLAM BAR,Manhattan,169,THOMPSON STREET,10012,2122543800,40.727648512373,-74.000335540378,12,A,2018-11-02
50084061,11TH ST BAR,Manhattan,510,EAST   11 STREET,10009,2129823929,40.728215152107,-73.981281738153,7,A,2019-09-13
41396658,1893 SPORTS BAR,Bronx,1,EAST  161 STREET,10451,9172843260,40.829028434834,-73.928496459645,12,A,2019-08-14
50011955,BLUE RIBBON SUSHI BAR,Manhattan,225,LIBERTY ST - SPACE #244,,2127860808,0.0,0.0,9,A,2021-08-25
41251541,BRIDGES BAR,Bronx,4100,EAST TREMONT AVENUE,10465,3473989144,40.818818165242,-73.817113706168,11,A,2017-06-06
40917772,BUCKLEY'S BAR & RESTAURANT,Brooklyn,2926,AVENUE S,11229,7189984222,40.605041557071,-73.94291563627,12,A,2018-07-11
50045022,Bagel Pub,Brooklyn,775,FRANKLIN AVENUE,11238,7187742243,40.672273055667,-73.957375023284,37,C,2019-06-14
41287495,CARIBBEAN & AMERICAN ENTERTAINMENT BAR LOUNGE & RESTAURANT,Brooklyn,1640,NOSTRAND AVENUE,11226,7182828342,40.646057026338,-73.949074882744,10,P,2019-08-26
50084379,CD RESTAURANT & BAR,Queens,21721,JAMAICA AVE,11428,3478948521,40.717853459693,-73.737284995675,13,A,2019-04-01
41068567,CELON BAR & LOUNGE,Manhattan,40,WEST   40 STREET,10018,2126422211,40.753052909376,-73.983891505185,13,A,2019-10-29
41136967,CLANDESTINO CAFE AND BAR,Manhattan,35,CANAL STREET,10002,2124755505,40.714637964045,-73.99101793736,7,A,2022-06-21
